Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Target
1.2329139,1038.1604,1.4307861,0.26577413,650.37476,0.99444073,0.0977993,8.354805,0.010129243,0.0612028,0.35951263,0.1509618,0.52327174,0.011842996,5.8895006,0.0004468754,0.841777,0.0018708414,0.01697399,83.937675,0.011863043,3.406712,4.0048237,595.81757,425.2342,204.749
0.9315881,1012.66095,1.5319884,0.53163916,645.7192,0.98393667,0.52280426,19.988668,0.033994317,0.05467978,0.339956,0.35398942,0.5022249,0.014577121,5.942102,0.0018900081,0.81658125,0.0047813784,0.1946907,84.00217,0.017795637,3.2410498,3.935323,605.1431,373.71945,319.07733
0.023931742,1038.1926,1.3602997,0.31133592,622.66895,0.9945289,0.21974444,8.075515,0.01114735,0.057807744,0.35458326,0.69906765,0.5235002,0.016062915,5.878634,0.00030600728,0.7872756,0.0021369832,0.02220009,83.85004,0.016696114,3.412075,4.008053,602.59106,403.24908,462.87955
1.9957634,1027.5701,1.7812911,0.3382355,727.6252,0.9940087,0.11480898,9.46844,0.04888314,0.06447874,0.3285694,1.1473894e-06,0.5174395,0.010465354,5.8733873,0.0072372407,0.9286653,0.0030073863,0.11128246,84.41568,0.006268823,3.4147053,3.938219,611.99634,404.56332,38.18104
0.038591206,1009.49316,1.4078534,0.47441572,620.4985,0.9848689,0.86188465,17.469202,0.026314318,0.05196287,0.34522244,0.6987101,0.4886221,0.02027893,5.9295907,0.00094769,0.7711752,0.004943373,0.14548887,83.94872,0.020692814,3.3277936,3.966208,604.5975,387.84753,521.3103
1.9812183,1022.9056,1.7472435,0.4864201,688.1125,0.9904108,0.23099184,16.244272,0.043087512,0.061647784,0.33050224,6.763339e-05,0.5274348,0.012010276,5.8955364,0.005281462,0.90856427,0.0036525535,0.18804827,84.22495,0.007856038,3.2927024,3.9159324,608.13214,390.09036,93.93719
1.9966915,1029.0421,1.8175905,0.24891645,721.77277,0.9959595,0.07290095,8.261726,0.03532827,0.06382096,0.3398822,1.2934208e-06,0.5470287,0.00881809,5.8635845,0.0051480024,0.89737433,0.002441766,0.097696565,84.17389,0.0063226633,3.4757981,3.9611502,613.2533,406.17526,41.2604
1.2225785,1049.4014,1.3359683,0.11161417,629.53217,0.99893224,0.016778708,2.423098,0.004576206,0.0689388,0.38814843,0.112687744,0.49645194,0.007716,5.834832,7.775724e-05,0.8487595,0.0007308346,0.00081424625,83.72125,0.009924652,3.4230258,4.0167603,581.8103,476.25394,163.40196
1.998585,1045.9696,1.5890257,0.13870448,704.28754,0.9985139,0.025458634,3.2291734,0.009390622,0.06526713,0.3461865,2.962351e-06,0.55960655,0.0051659346,5.8527403,0.0010967031,0.9369519,0.0010634366,0.008033921,84.053955,0.0051582577,3.5735116,4.0083084,597.88306,435.14172,41.34013
0.006780684,0.5437267,0.012285858,1.0722965,1.0942652,0.0014802516,7.1676044,2.6518316,0.00086054206,0.016965374,0.001594913,7.756353e-05,0.0035121678,0.008351088,5.861709,0.0068044453,0.004311347,0.00047834337,4.0072694,89.49626,0.07642577,0.0066798925,0.0010842383,587.0614,117.25748,16.093185
1.8694322,1034.4015,1.445657,0.25844723,666.73816,0.99535316,0.08727908,7.526024,0.011280835,0.060399123,0.35259202,0.0064177453,0.5258229,0.008883834,5.882997,0.0007485673,0.8459664,0.0018955135,0.021565612,84.043396,0.009108186,3.414319,3.9965646,594.0265,417.87384,140.57707
1.9993222,1049.0289,1.5978255,0.1267463,709.58594,0.99891007,0.014488399,2.1281915,0.0059791207,0.0672873,0.3565055,8.553267e-07,0.5690006,0.0050940514,5.8422003,0.0009520367,0.93666846,0.0009126008,0.004313778,84.03429,0.004232493,3.6335185,4.011964,598.1113,443.50372,34.167732
0.013338268,1049.5486,1.2941337,0.21044314,614.40857,0.9972019,0.10353327,4.9632897,0.008616656,0.060637355,0.3647081,0.69951886,0.5157441,0.013619274,5.861279,0.00012215375,0.7883775,0.0010074014,0.0067657195,83.736626,0.017914254,3.4222808,4.0146403,598.9514,423.81317,472.3143
1.6182334,1030.9459,1.4600757,0.37311018,652.3557,0.99309576,0.16395003,12.163339,0.018311292,0.058389574,0.34865686,0.04359552,0.5224594,0.010842711,5.920428,0.0010015785,0.83993614,0.0025294921,0.047671415,83.96182,0.0124519095,3.3744216,3.984521,600.2046,402.19986,187.26834
1.6930912,1046.2631,1.3472838,0.10458976,641.9889,0.9984787,0.015807152,2.2886977,0.0057843924,0.06777729,0.3854586,0.017730942,0.49743137,0.0061758757,5.845787,0.000102679434,0.845025,0.000785988,0.0013820376,83.795166,0.008117468,3.3865008,4.015929,582.6068,471.7457,132.58723
1.2115592,1041.9216,1.4122062,0.26102066,656.0747,0.9955809,0.08829385,7.1557274,0.0114659965,0.060219556,0.35742053,0.16010822,0.5223172,0.010878712,5.8854275,0.00041701645,0.834987,0.0015896851,0.013195353,83.95842,0.01190781,3.4198408,4.001919,594.3133,424.62155,211.12279
0.013444245,1033.2634,1.3668119,0.3512308,636.25494,0.99305815,0.45847148,10.1716385,0.016560793,0.055089295,0.34361476,0.6997434,0.504274,0.020394206,5.900019,0.0004778415,0.7643013,0.0030934832,0.048798677,83.81209,0.0208345,3.422817,3.9972484,602.32043,395.97958,552.66876
0.047313273,1053.2095,1.2021666,0.09508729,584.0427,0.998979,0.018365681,2.060255,0.004773259,0.06735248,0.40019584,0.69575167,0.48187798,0.008224428,5.823477,2.5603174e-05,0.80779505,0.00045088143,0.0004722351,83.61223,0.012308535,3.4240284,4.0183325,585.9361,480.814,336.56506
0.0,1076.4806,0.7484884,0.016403198,675.9366,0.99994636,0.023163855,0.11180341,0.001868397,0.07004647,0.40867993,0.7,0.43594813,0.0095948875,5.7849426,3.120303e-06,0.70319414,9.322375e-05,2.6851594e-05,83.11528,0.008319501,3.8524761,4.0199533,569.82086,423.66742,807.4768
0.57276845,1008.8619,1.4859376,0.577645,641.4635,0.98502505,0.51291436,19.722885,0.025925517,0.05277716,0.34091493,0.57911265,0.49878344,0.017220348,5.9329066,0.001489605,0.79639,0.004451622,0.13280459,83.968414,0.016792962,3.3248878,3.9428833,606.96655,386.297,316.66364
2.1457672e-06,1064.2725,1.0438876,0.078739226,680.7366,0.9990617,0.2225712,1.294629,0.007406205,0.05757262,0.34507346,0.7,0.46740818,0.016156644,5.8308673,0.00012556762,0.72176385,0.00090014667,0.005214378,83.493576,0.01595828,3.733615,4.0174537,592.8442,363.85284,761.1238
0.000103890896,1066.1166,1.0242279,0.054487586,575.613,0.99965924,0.018782914,0.96327275,0.0032001734,0.06663973,0.39727914,0.6999993,0.48735362,0.006888777,5.7986917,1.0365247e-05,0.7583768,0.00024208605,0.00022212445,83.36606,0.01081001,3.614248,4.019569,585.5908,447.84555,629.4496
1.9054501,1032.0039,1.4723094,0.34078807,670.4301,0.99472654,0.10641962,8.194681,0.011741281,0.059018385,0.3448991,0.0034944057,0.5275773,0.008799374,5.896749,0.0010664165,0.86562663,0.0022749552,0.033890244,84.05477,0.008383224,3.4222898,3.9894469,597.3904,407.395,138.56859
1.9405687,1050.8011,1.374798,0.109981,674.9811,0.9992086,0.008319318,1.6355658,0.0033110678,0.07040957,0.37636495,0.00082415936,0.52794796,0.005755216,5.833754,0.00010601133,0.8888857,0.00052689435,0.0006293106,83.84011,0.006633854,3.465269,4.017581,580.8775,473.13376,78.55023
0.0011809468,0.0139045715,0.0022710264,4.135746,0.15179962,1.0639429e-05,4.262112,10.623305,0.0032368004,0.025394592,0.00017274797,2.0861625e-08,0.000495553,0.009696454,5.9022408,0.00922185,0.0007647872,0.0007554248,4.2231636,89.63458,0.08938271,0.00018489361,2.2283792e-05,612.53595,118.047195,0.19930536
1.5219672,1061.2147,1.2182819,0.025233626,621.5592,0.99984944,0.0010386109,0.34517258,0.0013388097,0.07951613,0.41721448,0.025038999,0.47951698,0.0038303435,5.7936153,5.607307e-06,0.86423355,0.00015360922,1.0337233e-05,83.518005,0.0059622745,3.444555,4.019767,563.41254,518.5377,84.77611
0.0003633499,1042.8883,1.2466397,0.22544414,649.3686,0.9953774,0.5012721,5.2860107,0.013835967,0.054831523,0.33149156,0.69999766,0.49375278,0.019816965,5.8708925,0.00042107553,0.7255006,0.002611973,0.04946215,83.65675,0.016506951,3.5747116,4.0068436,602.4197,365.49344,690.6965
1.013279e-06,1075.4548,0.773595,0.011490285,565.69574,0.99997926,0.0012934208,0.075244606,0.00070279837,0.07583443,0.43042117,0.7,0.45137936,0.0031331778,5.7687464,3.248453e-07,0.76853544,2.2521615e-05,1.0085106e-06,83.14662,0.0053607477,3.7377052,4.0199885,565.4984,492.21033,694.93353
1.6810026,1018.40753,1.630075,0.61250776,649.09106,0.9868131,0.43817014,22.540949,0.03213796,0.055130105,0.33405516,0.030804506,0.5127594,0.015312374,5.948586,0.0031494156,0.83242166,0.0048523,0.1997983,84.03826,0.014042009,3.289316,3.9182663,602.30927,374.9172,237.65883
0.00041383505,1039.5023,1.2031255,0.24666637,647.47003,0.99460375,0.69842637,5.9277987,0.015204132,0.05401201,0.33026105,0.69999725,0.48538488,0.023207963,5.881325,0.00050398556,0.7208798,0.0031225188,0.055231586,83.691605,0.016811179,3.5452962,4.002845,601.83685,364.82025,689.8129
0.68228984,1018.82605,1.4238408,0.42683184,631.4062,0.9887117,0.30857772,15.4548855,0.01863274,0.05563757,0.34579316,0.49780273,0.5078217,0.013557851,5.9139614,0.0010194257,0.8045951,0.003057301,0.08704594,83.939316,0.015129189,3.3322282,3.9697073,603.5987,391.5505,308.50595
1.9693528,1024.6339,1.6085297,0.36655217,677.5023,0.99288094,0.16933829,13.948484,0.028564721,0.05821172,0.3333421,0.00032994748,0.5319684,0.010304958,5.9060035,0.0029630437,0.89774436,0.004062057,0.1259143,84.04825,0.009140786,3.38945,3.9508066,604.9501,390.40155,108.603966
0.0033302307,0.14615893,0.0085944235,5.0394745,0.89372456,0.00014424324,5.4181414,16.318281,0.0075182915,0.038511515,0.00061644195,1.4603138e-07,0.0020669221,0.014671773,5.8993783,0.0151830865,0.0033915162,0.0015507623,4.214629,89.59595,0.08513365,0.00124681,0.00025039315,606.37164,126.89747,1.1891516
0.65431345,1032.4583,1.3914735,0.331451,632.4968,0.99294716,0.21413416,12.235675,0.016111493,0.058145136,0.35399157,0.48447362,0.5140537,0.013792366,5.9002867,0.0006235108,0.80265456,0.002610147,0.035125792,83.94462,0.01588538,3.3470547,3.99387,600.5704,405.7479,271.95853
1.9993002,1049.9454,1.5327396,0.08904636,707.215,0.9994302,0.007402897,1.6025883,0.0047156513,0.068912216,0.3666804,8.970499e-07,0.56656253,0.0043631196,5.827349,0.0005329132,0.93368995,0.00063834846,0.0015204558,83.97494,0.0039022071,3.6231558,4.0153594,593.84076,458.21756,32.655003
0.09479743,1033.0355,1.343071,0.29236674,610.28925,0.9926629,0.22851527,10.153895,0.014696568,0.05766158,0.35472187,0.6925949,0.50485104,0.015269965,5.883577,0.00038646162,0.78704524,0.001943953,0.02851072,83.868095,0.01704648,3.3495898,4.001205,601.66315,409.7203,391.85742
0.27147758,977.4763,1.5439894,0.96147954,588.5588,0.9707356,1.6446397,34.240986,0.053988785,0.051458515,0.32331273,0.6635993,0.48822397,0.030689567,5.9491243,0.0033754662,0.82258743,0.0071012652,0.50627005,84.164665,0.030094184,3.121381,3.8482037,605.1571,357.62152,478.05865
0.65191764,1038.9008,1.3734857,0.24219006,636.34625,0.99570775,0.070656836,5.9511228,0.009851724,0.061496865,0.3666032,0.4743209,0.5042534,0.010918468,5.871067,0.00025768875,0.82237613,0.0015429797,0.008654534,83.86324,0.011491295,3.4008126,4.0064125,593.9937,435.17224,252.21329
0.0021989346,0.23486495,0.011253387,5.3002014,1.5059946,0.00024396181,3.7852273,14.63154,0.013062477,0.044469673,0.0005389309,4.172325e-08,0.0027770996,0.01149407,5.8867197,0.018731665,0.0045765815,0.0014316667,4.2178187,89.62002,0.06961714,0.0014240742,0.00040769755,612.64246,126.07736,0.9934818
0.04270941,1009.50494,1.4070071,0.4250884,615.70245,0.9865734,0.7507473,15.74961,0.022878736,0.05345123,0.34670514,0.6983427,0.49637708,0.021728069,5.9072504,0.0008496001,0.797168,0.004074009,0.12288802,83.90426,0.020295078,3.3620696,3.9723473,601.26587,390.85706,510.95557
1.9754227,1034.9052,1.4747418,0.2906233,679.2621,0.9955921,0.079253316,7.5403495,0.013310999,0.059991024,0.3384314,0.00030343235,0.5280578,0.008165896,5.8927,0.0013267293,0.8666153,0.0019122786,0.029890489,84.0657,0.008085677,3.4207492,3.9904835,597.4678,408.60214,100.826744
0.0020751357,0.017477274,0.0022549331,3.3076584,0.17919928,1.6123056e-05,3.7789748,7.548857,0.0018547177,0.022203272,0.00019344866,2.0861625e-08,0.0005598068,0.008443266,5.9030523,0.008424185,0.0007909477,0.00064333796,4.218689,89.632515,0.084410936,0.00026214123,2.8034448e-05,607.49805,116.70351,0.23551288
0.0008458495,1052.5706,1.1829382,0.15152097,612.65845,0.9982426,0.13828278,3.5380235,0.008846641,0.059497844,0.3616461,0.6999886,0.5162328,0.012672335,5.8385324,0.00014846175,0.74764454,0.0009710586,0.0072829593,83.62552,0.0138161685,3.5406775,4.015151,595.24146,401.50427,616.7502
0.056706786,1048.6873,1.2446027,0.16800612,613.33057,0.9978576,0.042413175,3.1120071,0.0065516233,0.064297974,0.38685483,0.6950912,0.49586758,0.01064086,5.8494883,5.9409438e-05,0.79971004,0.00084745855,0.0018590632,83.72959,0.0143156415,3.425313,4.016242,592.0761,455.34314,359.22394
0.27688736,999.29474,1.4901376,0.5338535,626.3175,0.9820318,0.7177368,22.31827,0.027887136,0.051777743,0.34356663,0.67516977,0.48196697,0.02101788,5.926804,0.0013195127,0.79104465,0.0049573877,0.1666425,83.99681,0.020134542,3.2709832,3.940906,606.9583,387.2078,421.65002
1.9379812,1056.2852,1.2913408,0.059759617,658.1652,0.999483,0.0036597252,0.91206133,0.0032532215,0.07401525,0.39529994,0.0008098483,0.50218123,0.0040112734,5.816956,4.3672324e-05,0.86017317,0.00036978393,0.00015581488,83.73464,0.005749375,3.4586875,4.0187693,575.84656,495.02286,70.74653
1.9999349,1059.806,1.6461275,0.059865415,724.95636,0.9997122,0.0037178397,0.78829587,0.0036215186,0.07322247,0.3687639,2.0861625e-08,0.5919349,0.0035749376,5.814747,0.00056077837,1.0033464,0.00037736326,0.00066637335,83.9751,0.002787386,3.732253,4.0178666,591.89355,477.12756,15.150023
0.12708521,1039.5563,1.3689678,0.30564368,617.55493,0.9942063,0.17096102,9.166753,0.011880517,0.059001524,0.35769454,0.6881464,0.513494,0.016069025,5.8856387,0.00032672138,0.80325747,0.0018850231,0.021539517,83.87881,0.018747881,3.3512468,4.0061455,600.8995,420.5463,347.5956
1.985096,1032.6768,1.5033678,0.25623292,681.11847,0.996135,0.0654757,6.6553936,0.014102161,0.0617082,0.3375356,0.0001452595,0.5313279,0.006966263,5.8955917,0.0012273326,0.8680447,0.001935977,0.031509273,84.05968,0.008067884,3.4000492,3.9948678,598.219,408.2667,90.81219
1.98728,1052.3146,1.3635837,0.10932237,682.67255,0.9989639,0.011262298,2.4422047,0.005244285,0.0687461,0.3689271,7.5018404e-05,0.5331831,0.0046550035,5.845791,0.00024212897,0.865227,0.00077337,0.0015323057,83.90321,0.00543298,3.4705496,4.0159497,588.029,459.8476,58.56199
0.0027890205,0.4520917,0.01604104,5.3950934,2.3727555,0.000472337,4.171346,16.153921,0.016094834,0.048143234,0.00073298276,6.2584874e-08,0.0040271757,0.012346387,5.8862257,0.021418612,0.006866646,0.0018046534,4.2153015,89.60977,0.06915519,0.0021020174,0.0007118833,611.1437,129.29823,1.443102
1.9563894,1058.0192,1.2552726,0.03735274,643.2344,0.99980867,0.0011488795,0.44659555,0.0017477274,0.07821628,0.40773878,0.0003990829,0.49418956,0.0031692684,5.8032823,1.7733872e-05,0.8612624,0.00023253322,3.3659042e-05,83.571396,0.0055044387,3.4756584,4.0195384,571.995,507.2601,54.03996
1.9224267,1030.0427,1.5078478,0.3284067,673.3556,0.99327517,0.115428865,10.421533,0.01619047,0.05923698,0.33718416,0.0021329552,0.525358,0.009792805,5.904088,0.0014853611,0.86500835,0.0026564328,0.06395886,84.00156,0.009958482,3.3951116,3.9775634,597.6091,401.72052,138.22987
1.9983224,1045.9563,1.7181466,0.16245246,713.7264,0.9974276,0.045654178,5.0661855,0.015002906,0.06577189,0.3541048,1.7523765e-06,0.5607325,0.006783545,5.858876,0.0022566034,0.90634483,0.0014219728,0.023710966,84.1181,0.0047846814,3.576861,3.9963925,600.87463,423.96582,42.339184
0.020012975,1037.4155,1.305256,0.331977,611.98596,0.99358916,0.26588738,8.0389385,0.01426366,0.056753702,0.34698415,0.69920856,0.5105407,0.015770465,5.886952,0.00035704224,0.7668323,0.00255124,0.028490297,83.876205,0.017724179,3.3468933,4.0053296,602.0453,395.6914,502.3015
0.0016869307,0.01483798,0.002121359,3.3869193,0.17394423,1.13248825e-05,4.039718,7.87116,0.0019094944,0.021445308,0.00019455909,2.0861625e-08,0.0005147457,0.008036405,5.9060373,0.007931268,0.00078285334,0.00062905136,4.22035,89.63568,0.083078474,0.00019609928,2.2163988e-05,610.91296,116.666016,0.17606287
1.9989831,1044.8479,1.6590719,0.15965253,711.6499,0.9985208,0.026327372,3.6764235,0.010836124,0.06608957,0.35179022,1.1891127e-06,0.56227654,0.005797088,5.852841,0.0017239705,0.9294626,0.0011711732,0.011267458,84.10315,0.004897004,3.5712645,4.004277,602.2249,427.23447,38.119553
0.5883303,1026.5771,1.4225276,0.379394,635.32733,0.9885261,0.3254369,15.008545,0.018062264,0.05592496,0.34859753,0.5496647,0.502725,0.01473251,5.9199686,0.0008409515,0.8042311,0.0027332618,0.07483779,83.913185,0.017825915,3.3463173,3.9706976,603.47473,397.94464,319.3206
0.34263623,998.4138,1.5039623,0.61816573,617.18726,0.9796889,0.71352273,24.137394,0.028900415,0.051885158,0.34470087,0.6615481,0.4860168,0.019140512,5.931182,0.0014096245,0.79329205,0.004861135,0.18467505,83.94456,0.019801442,3.2571845,3.9393613,606.67145,380.04095,404.5197
0.19200224,1045.8743,1.3102304,0.14821589,609.89905,0.9976721,0.04504323,4.1186924,0.007437974,0.06509723,0.3838936,0.6682114,0.49172243,0.010893375,5.8481865,9.0320405e-05,0.80654734,0.00097537605,0.0028547153,83.73548,0.013798972,3.361832,4.015341,591.99036,458.0648,280.6451
1.8229282,1015.2465,1.5846673,0.59583634,652.701,0.98702025,0.4070431,23.680454,0.033365846,0.05405582,0.32499763,0.009916762,0.50782984,0.014522731,5.9311275,0.0035198107,0.8439318,0.004196472,0.19218317,84.063736,0.013225613,3.2556858,3.9016442,602.13434,377.18802,203.27246
5.9604645e-08,1072.8108,0.9887105,0.04876554,716.1029,0.99951094,0.308311,0.6975442,0.0056895018,0.055511605,0.36590523,0.7,0.43124056,0.021428823,5.844091,8.5298714e-05,0.76489145,0.00057468144,0.0030344822,83.37229,0.018237049,3.804094,4.0177994,598.63513,345.42432,806.3122
1.9985292,1051.457,1.3600992,0.0614509,693.72955,0.9995712,0.0037819147,0.99648654,0.0033527613,0.0720643,0.37665933,2.3365021e-06,0.5329167,0.003476739,5.821149,0.00018766076,0.8964874,0.0005000356,0.0004337856,83.79754,0.004097945,3.5606534,4.0174193,583.7924,478.56052,36.28464
1.744513,1022.6407,1.5875349,0.5135879,667.31903,0.9880476,0.3453046,17.696499,0.029263139,0.056063097,0.33440706,0.02111501,0.5180422,0.015883416,5.9306154,0.0026670352,0.8694534,0.0042027007,0.1369991,84.01483,0.01416126,3.2958436,3.9414124,599.9363,385.35034,219.29274
1.9994068,1052.6116,1.5198984,0.09237677,710.1407,0.99940974,0.007762015,1.7370796,0.004936576,0.068374716,0.36150625,6.2584877e-07,0.57037127,0.004022807,5.829143,0.00051169994,0.9337951,0.00060354325,0.0016521924,84.00121,0.0039351936,3.6321907,4.0155234,592.735,458.9702,29.35482
0.0,1074.4708,0.93287176,0.034175813,709.88477,0.9997113,0.15348643,0.37407786,0.0036693811,0.05814935,0.37786907,0.7,0.42484745,0.01754111,5.8225956,3.786385e-05,0.7056973,0.00035283208,0.001050742,83.28846,0.014020171,3.8271866,4.0192165,591.27155,370.99728,809.45
1.9752773,1036.3573,1.471486,0.2210781,677.2708,0.9965361,0.050859153,5.929235,0.009849727,0.061129816,0.34676304,0.00032994748,0.5332518,0.0073623955,5.8814535,0.0009853005,0.8699915,0.0015313518,0.01977122,84.00746,0.0072550043,3.4460244,3.9980402,597.0486,415.35776,96.34004
1.8777145,1043.6279,1.3816237,0.15153587,664.95593,0.99807805,0.021314621,3.0130746,0.006349385,0.06702076,0.37052348,0.0035244673,0.51183856,0.0069675148,5.8559113,0.0001894772,0.8531325,0.0009523234,0.0023067158,83.89049,0.008735348,3.4330935,4.01395,587.70056,458.37637,106.29174
0.0017771721,1048.5765,1.275661,0.2513513,623.3669,0.9962486,0.27597398,5.5057635,0.011203855,0.056799136,0.35266113,0.69997686,0.51754266,0.015815735,5.874699,0.0002419278,0.75937986,0.0015497395,0.02222253,83.758835,0.015758498,3.4939241,4.0119195,601.41113,392.45108,602.6626
0.51265985,1025.7068,1.4113566,0.3830716,637.7664,0.9913274,0.25439113,13.933232,0.018103898,0.05584594,0.34959075,0.5746806,0.50705284,0.015861183,5.9165063,0.0007539362,0.80839056,0.0024181036,0.05319099,83.9113,0.016834108,3.3550446,3.9823794,603.34,400.7024,307.90057
1.0552491,1021.3727,1.5191772,0.47748834,649.8123,0.986671,0.4344225,19.765388,0.027105689,0.05308044,0.34522247,0.32331654,0.5033939,0.01611057,5.938714,0.0016521544,0.8171996,0.0036238655,0.13449447,83.96848,0.01593493,3.3281717,3.9411638,604.5418,387.87573,303.76218
1.9996946,1051.5793,1.663341,0.0896886,719.37836,0.9992219,0.01129657,1.7688754,0.0070700347,0.06979407,0.35437205,1.66893e-07,0.57987016,0.004798144,5.8300886,0.0010671809,0.9658887,0.00076516776,0.0033906125,84.09551,0.0037282372,3.6592286,4.0139704,596.3041,454.55872,23.194239
1.9962996,1037.4756,1.7396765,0.21682084,704.7374,0.99621165,0.06964505,7.0552316,0.019117445,0.0636652,0.33996955,7.468462e-06,0.55717117,0.007835597,5.870821,0.0026658252,0.9002342,0.0020856785,0.046296183,84.08876,0.005507674,3.5413852,3.9869983,603.40094,420.66443,51.390293
0.00093632936,1054.5747,1.220636,0.1877904,629.0333,0.9976051,0.17076284,3.8681254,0.0081136525,0.058499355,0.3608695,0.6999881,0.5111803,0.013645023,5.854502,0.00017098934,0.7516614,0.0012165115,0.009831213,83.66173,0.012697936,3.5539238,4.014066,597.93097,393.0638,611.3014
1.8677099,1036.5741,1.4137034,0.21030605,662.8699,0.9965062,0.06118864,6.684008,0.009685278,0.061953574,0.3512696,0.005307406,0.53112936,0.0088477135,5.884352,0.0005427301,0.8445055,0.001730896,0.013840799,84.013084,0.008532049,3.4040585,4.004017,592.96747,422.1796,140.92265
1.997457,1038.3049,1.7088221,0.20491183,708.0771,0.996642,0.05773157,6.171312,0.018653065,0.06437572,0.34739697,2.962351e-06,0.5564697,0.007447511,5.861196,0.0025705888,0.8839588,0.0018316761,0.03764581,84.14707,0.0060699903,3.5358994,3.986333,605.491,415.72467,45.999454
0.029040635,1049.1324,1.3008881,0.17542243,601.93646,0.99758446,0.068463385,4.31623,0.007938117,0.062226683,0.37769803,0.69831043,0.50549257,0.011112779,5.850435,0.00010023117,0.8010727,0.0009841749,0.0033786364,83.72551,0.014529666,3.417225,4.015258,596.67993,442.09567,408.10208
0.0029179454,0.13824105,0.008543283,5.2619815,0.83878756,0.00012874603,5.0833106,15.3025055,0.0078082383,0.03778101,0.0005145562,1.0430813e-07,0.0018493176,0.0143944025,5.905231,0.014962065,0.0030780912,0.0014281195,4.2167525,89.60859,0.083543725,0.0010639429,0.00023709476,607.5172,126.52831,1.0028883
1.9475532,1021.3064,1.5857334,0.41368902,681.4622,0.9915333,0.18615723,14.826169,0.020275861,0.05809294,0.33541858,0.0010821968,0.5276351,0.012465686,5.91498,0.002670647,0.8877923,0.00329465,0.084694214,84.009186,0.00942437,3.3641477,3.9573946,596.8027,393.62033,141.88579
1.2027756,1041.8036,1.3794252,0.22228509,650.91675,0.99647105,0.06327331,5.342276,0.009087622,0.06337039,0.36103764,0.15962309,0.51645,0.010488063,5.869011,0.0002749324,0.8234901,0.0016984609,0.00776717,83.95086,0.010247202,3.4009573,4.010805,593.677,433.66562,193.27603
1.4901161e-06,1074.0028,0.8258727,0.01951009,549.424,0.9999428,0.0040769577,0.17606765,0.0012792945,0.07090936,0.42163178,0.7,0.4455306,0.0040709376,5.7787013,1.3262033e-06,0.7262884,5.5651664e-05,8.320212e-06,83.15628,0.006074527,3.6845798,4.0199575,577.81213,466.68875,716.927
1.9376664,1044.1117,1.4319108,0.19436479,672.33417,0.9974934,0.038038194,4.1363444,0.007084161,0.06499405,0.35783365,0.0014053017,0.53348774,0.007958353,5.8758063,0.0003797069,0.8742482,0.0011396036,0.0064184135,83.951355,0.008491467,3.4496465,4.00928,590.04877,438.4288,105.148895
0.00014382601,1043.9781,1.1809126,0.19517094,653.4097,0.99608785,0.5311072,3.975693,0.012247294,0.05437932,0.33011034,0.6999993,0.4790887,0.021635711,5.8662024,0.00038709043,0.7137055,0.0023937821,0.036781643,83.68625,0.018095117,3.5948024,4.0073314,600.8997,364.78107,707.78375
0.00017231703,1061.8928,1.049841,0.09766221,599.4263,0.9990945,0.054880977,1.5697744,0.0055994093,0.06367302,0.38000253,0.69999856,0.5038086,0.00912717,5.820976,3.992766e-05,0.7235053,0.00043307067,0.0013442185,83.45222,0.011212212,3.5827138,4.018705,589.0807,418.9846,649.31476
1.9991722,1038.0948,1.7823277,0.14876127,723.6673,0.99805725,0.035262108,4.3200836,0.015800893,0.06717497,0.34567466,3.33786e-07,0.58045876,0.005801618,5.84461,0.0034857392,0.9335529,0.0013866889,0.025064513,84.11844,0.003844639,3.5980248,3.9973056,605.81793,432.72812,29.109728
1.994369,1028.7173,1.7706589,0.37730783,712.5669,0.99371004,0.14248341,11.339211,0.04227054,0.063066706,0.3305955,4.4852495e-06,0.53845567,0.01096496,5.8767576,0.005880301,0.9159495,0.003316175,0.12624082,84.289474,0.006870702,3.3859339,3.9379828,608.49713,401.00137,54.005444
0.0017616153,1008.20215,1.3171225,0.37637353,626.841,0.9877816,1.1600018,10.939319,0.026686579,0.050665222,0.30639407,0.69997174,0.4798324,0.025949448,5.9115353,0.0013001859,0.77295345,0.0040411414,0.18703674,83.89257,0.023698023,3.4153256,3.9704442,605.51917,347.5406,662.6447
0.004409969,1005.04974,1.4127499,0.49392283,621.37195,0.9860405,1.2831628,12.39389,0.030344605,0.04963282,0.31660974,0.6999307,0.48294622,0.025781065,5.9200926,0.0016354785,0.7602131,0.0056759156,0.24148433,83.885796,0.025888665,3.4145436,3.9564126,610.23785,348.99295,651.62646
1.9999264,1058.3938,1.7527832,0.06404072,732.5473,0.9996619,0.004734099,0.9903601,0.0048213005,0.07209833,0.36934784,2.0861625e-08,0.5955763,0.003924638,5.818374,0.00066898763,1.0063539,0.00047074765,0.0011344483,83.94109,0.0031197118,3.7332168,4.0169177,593.03076,472.34933,16.48144
1.9971615,1046.9059,1.433867,0.13165772,692.59326,0.9989502,0.013564527,2.6951168,0.006332904,0.06697875,0.35690653,7.906556e-06,0.5527135,0.004804343,5.850472,0.0005812898,0.89688367,0.00084989757,0.0032481605,83.9563,0.0049374807,3.5387034,4.013242,594.1061,444.03223,49.32624
